,Date,SDGE,year,month,day,hour,weekday,season,holiday,HourlyDryBulbTemperature,HourlyRelativeHumidity,HourlyWindSpeed
252,2019-01-11 12:00:00,2095.3963874052097,2019,1,11,12,Friday,winter,0,59.0,75.0,7.0
253,2019-01-11 13:00:00,1822.5096649783347,2019,1,11,13,Friday,winter,0,59.5,73.5,7.5
254,2019-01-11 14:00:00,1770.8813895631308,2019,1,11,14,Friday,winter,0,60.0,75.0,7.0
255,2019-01-11 15:00:00,1759.9757281494078,2019,1,11,15,Friday,winter,0,60.0,75.0,9.0
256,2019-01-11 16:00:00,1837.2338509697784,2019,1,11,16,Friday,winter,0,59.5,76.5,8.5
257,2019-01-11 17:00:00,1916.2184733956617,2019,1,11,17,Friday,winter,0,58.0,78.0,3.0
258,2019-01-11 18:00:00,2278.783764595079,2019,1,11,18,Friday,winter,0,58.0,79.5,6.0
259,2019-01-11 19:00:00,2341.12178692493,2019,1,11,19,Friday,winter,0,58.0,78.0,3.0
260,2019-01-11 20:00:00,2014.3099584843112,2019,1,11,20,Friday,winter,0,58.0,78.0,5.0
261,2019-01-11 21:00:00,2289.7261019968655,2019,1,11,21,Friday,winter,0,58.0,78.0,5.0
262,2019-01-11 22:00:00,1986.8432068453535,2019,1,11,22,Friday,winter,0,57.5,79.5,6.5
263,2019-01-11 23:00:00,1921.787660491806,2019,1,11,23,Friday,winter,0,57.8066572507546,78.83635275561055,8.0
264,2019-01-12 00:00:00,2229.3520101330987,2019,1,12,0,Saturday,winter,0,57.333333333333336,80.0,8.666666666666666
265,2019-01-12 01:00:00,2384.807370928884,2019,1,12,1,Saturday,winter,0,58.0,76.5,9.5
266,2019-01-12 02:00:00,2547.162473769763,2019,1,12,2,Saturday,winter,0,58.0,78.0,6.0
267,2019-01-12 03:00:00,2591.2619181881823,2019,1,12,3,Saturday,winter,0,56.0,87.0,7.0
268,2019-01-12 04:00:00,2552.954790756031,2019,1,12,4,Saturday,winter,0,55.333333333333336,89.0,8.0
269,2019-01-12 05:00:00,2229.714263215417,2019,1,12,5,Saturday,winter,0,56.0,87.0,9.0
270,2019-01-12 06:00:00,2021.9461087056416,2019,1,12,6,Saturday,winter,0,56.0,84.0,5.0
271,2019-01-12 07:00:00,1900.965893030087,2019,1,12,7,Saturday,winter,0,56.0,84.0,0.0
272,2019-01-12 08:00:00,2032.9682551498456,2019,1,12,8,Saturday,winter,0,56.0,87.0,3.0
273,2019-01-12 09:00:00,2482.2084815937123,2019,1,12,9,Saturday,winter,0,57.0,87.0,7.0
274,2019-01-12 10:00:00,2114.3575520859795,2019,1,12,10,Saturday,winter,0,57.0,87.0,6.0
275,2019-01-12 11:00:00,2121.988282002782,2019,1,12,11,Saturday,winter,0,58.0,84.0,6.0
276,2019-01-12 12:00:00,1933.0230004620128,2019,1,12,12,Saturday,winter,0,61.0,72.0,9.0
277,2019-01-12 13:00:00,1829.960359922115,2019,1,12,13,Saturday,winter,0,62.0,67.0,7.0
278,2019-01-12 14:00:00,1777.304272856311,2019,1,12,14,Saturday,winter,0,62.0,62.0,9.0
279,2019-01-12 15:00:00,1770.7216109811334,2019,1,12,15,Saturday,winter,0,61.0,63.0,7.0
280,2019-01-12 16:00:00,2083.546132052246,2019,1,12,16,Saturday,winter,0,60.5,65.0,6.0
281,2019-01-12 17:00:00,1837.0390930699143,2019,1,12,17,Saturday,winter,0,59.0,72.0,3.0
282,2019-01-12 18:00:00,1941.6261917724507,2019,1,12,18,Saturday,winter,0,59.0,69.0,0.0
283,2019-01-12 19:00:00,1998.947732790056,2019,1,12,19,Saturday,winter,0,57.0,74.0,3.0
284,2019-01-12 20:00:00,2077.188264307468,2019,1,12,20,Saturday,winter,0,57.0,74.0,5.0
285,2019-01-12 21:00:00,2084.486656817824,2019,1,12,21,Saturday,winter,0,56.0,77.0,0.0
286,2019-01-12 22:00:00,1772.2185376205375,2019,1,12,22,Saturday,winter,0,55.0,78.5,0.0
287,2019-01-12 23:00:00,2019.174249437308,2019,1,12,23,Saturday,winter,0,53.42072583116296,82.07209818033132,0.0
288,2019-01-13 00:00:00,2195.3682867708544,2019,1,13,0,Sunday,winter,0,54.0,80.0,0.0
289,2019-01-13 01:00:00,2473.020950635447,2019,1,13,1,Sunday,winter,0,52.0,83.0,0.0
290,2019-01-13 02:00:00,2749.0171033083698,2019,1,13,2,Sunday,winter,0,53.0,77.0,5.0
291,2019-01-13 03:00:00,2618.03211269773,2019,1,13,3,Sunday,winter,0,51.0,80.0,0.0
292,2019-01-13 04:00:00,2515.7570180343982,2019,1,13,4,Sunday,winter,0,51.5,77.5,2.5
293,2019-01-13 05:00:00,2395.9830915770267,2019,1,13,5,Sunday,winter,0,51.0,74.0,0.0
294,2019-01-13 06:00:00,2159.807742824066,2019,1,13,6,Sunday,winter,0,50.0,74.0,5.0
295,2019-01-13 07:00:00,2071.127269586176,2019,1,13,7,Sunday,winter,0,51.0,71.0,3.0
296,2019-01-13 08:00:00,2623.7645562501075,2019,1,13,8,Sunday,winter,0,54.0,64.0,0.0
297,2019-01-13 09:00:00,1995.1637686314937,2019,1,13,9,Sunday,winter,0,57.0,60.0,3.0
298,2019-01-13 10:00:00,2094.090722422609,2019,1,13,10,Sunday,winter,0,57.5,60.0,1.5
299,2019-01-13 11:00:00,1982.484224970186,2019,1,13,11,Sunday,winter,0,60.0,67.0,10.0
300,2019-01-13 12:00:00,1929.471590245804,2019,1,13,12,Sunday,winter,0,60.0,60.0,9.0
301,2019-01-13 13:00:00,2057.2508354263546,2019,1,13,13,Sunday,winter,0,60.0,67.0,3.0
302,2019-01-13 14:00:00,1971.6833725619597,2019,1,13,14,Sunday,winter,0,60.0,65.0,3.0
303,2019-01-13 15:00:00,1864.2519092342593,2019,1,13,15,Sunday,winter,0,60.0,62.0,6.0
304,2019-01-13 16:00:00,1805.126487736477,2019,1,13,16,Sunday,winter,0,60.0,62.0,4.5
305,2019-01-13 17:00:00,1774.2218214808595,2019,1,13,17,Sunday,winter,0,60.0,62.0,3.0
306,2019-01-13 18:00:00,1796.1244649948412,2019,1,13,18,Sunday,winter,0,59.0,69.0,3.0
307,2019-01-13 19:00:00,1847.587925746947,2019,1,13,19,Sunday,winter,0,57.0,72.0,5.0
308,2019-01-13 20:00:00,1930.8913581199552,2019,1,13,20,Sunday,winter,0,56.0,75.0,3.0
309,2019-01-13 21:00:00,2087.34926311703,2019,1,13,21,Sunday,winter,0,57.0,69.0,5.0
310,2019-01-13 22:00:00,1892.4455821907677,2019,1,13,22,Sunday,winter,0,57.5,65.5,4.0
311,2019-01-13 23:00:00,2797.9430650059267,2019,1,13,23,Sunday,winter,0,57.73082417798305,57.70098154675734,3.0
312,2019-01-14 00:00:00,2667.1900171584707,2019,1,14,0,Monday,winter,0,57.0,58.0,0.0
313,2019-01-14 01:00:00,2703.4971814426667,2019,1,14,1,Monday,winter,0,57.0,58.0,6.0
314,2019-01-14 02:00:00,2992.055326515521,2019,1,14,2,Monday,winter,0,57.0,58.0,3.0
315,2019-01-14 03:00:00,2649.5389619519,2019,1,14,3,Monday,winter,0,57.0,58.0,3.0
316,2019-01-14 04:00:00,2859.669092286821,2019,1,14,4,Monday,winter,0,57.0,56.5,4.5
317,2019-01-14 05:00:00,2723.181264824342,2019,1,14,5,Monday,winter,0,57.0,55.0,5.0
318,2019-01-14 06:00:00,2528.7918057132024,2019,1,14,6,Monday,winter,0,58.0,53.0,6.0
319,2019-01-14 07:00:00,2263.090915308184,2019,1,14,7,Monday,winter,0,60.0,50.0,9.0
320,2019-01-14 08:00:00,2963.500884421181,2019,1,14,8,Monday,winter,0,60.0,56.0,11.0
321,2019-01-14 09:00:00,2642.549263772322,2019,1,14,9,Monday,winter,0,58.0,62.0,14.0
322,2019-01-14 10:00:00,1880.5266161594832,2019,1,14,10,Monday,winter,0,57.5,63.0,12.0
323,2019-01-14 11:00:00,2690.6963031960736,2019,1,14,11,Monday,winter,0,56.0,72.0,16.0
324,2019-01-14 12:00:00,1972.5899807299088,2019,1,14,12,Monday,winter,0,55.0,77.0,10.0
325,2019-01-14 13:00:00,1829.9882590764023,2019,1,14,13,Monday,winter,0,54.666666666666664,81.0,7.0
326,2019-01-14 14:00:00,1774.724747442911,2019,1,14,14,Monday,winter,0,57.0,78.0,9.0
327,2019-01-14 15:00:00,1765.7306812298302,2019,1,14,15,Monday,winter,0,56.0,87.0,4.5
328,2019-01-14 16:00:00,1831.4725787132963,2019,1,14,16,Monday,winter,0,56.25,87.75,2.5
329,2019-01-14 17:00:00,2575.237936690496,2019,1,14,17,Monday,winter,0,57.0,87.0,5.0
330,2019-01-14 18:00:00,2318.5562420332535,2019,1,14,18,Monday,winter,0,58.0,84.0,8.0
331,2019-01-14 19:00:00,2462.0356462667014,2019,1,14,19,Monday,winter,0,58.0,84.0,6.5
332,2019-01-14 20:00:00,2542.700203598626,2019,1,14,20,Monday,winter,0,58.0,85.5,6.0
333,2019-01-14 21:00:00,2631.1573671001092,2019,1,14,21,Monday,winter,0,58.5,85.0,3.0
334,2019-01-14 22:00:00,2020.5145322871188,2019,1,14,22,Monday,winter,0,59.0,83.0,5.333333333333333
335,2019-01-14 23:00:00,2339.7132768376596,2019,1,14,23,Monday,winter,0,58.82094715051477,83.96371746483653,3.3333333333333335
336,2019-01-15 00:00:00,2229.265576637178,2019,1,15,0,Tuesday,winter,0,58.0,87.0,0.0
337,2019-01-15 01:00:00,2481.257563417775,2019,1,15,1,Tuesday,winter,0,58.0,84.0,0.0
338,2019-01-15 02:00:00,2661.2985749721197,2019,1,15,2,Tuesday,winter,0,57.0,90.0,0.0
339,2019-01-15 03:00:00,2749.056531944454,2019,1,15,3,Tuesday,winter,0,57.0,87.0,0.0
340,2019-01-15 04:00:00,2838.967005315005,2019,1,15,4,Tuesday,winter,0,57.0,87.33333333333333,0.0
341,2019-01-15 05:00:00,2863.248153795128,2019,1,15,5,Tuesday,winter,0,57.0,87.0,1.5
342,2019-01-15 06:00:00,2617.918028561258,2019,1,15,6,Tuesday,winter,0,57.0,87.0,5.0
343,2019-01-15 07:00:00,2417.7545161147427,2019,1,15,7,Tuesday,winter,0,57.0,82.5,7.0
344,2019-01-15 08:00:00,2231.3690564553417,2019,1,15,8,Tuesday,winter,0,56.5,82.0,7.5
345,2019-01-15 09:00:00,1929.6075301955811,2019,1,15,9,Tuesday,winter,0,57.0,81.0,5.0
346,2019-01-15 10:00:00,1930.9397530454676,2019,1,15,10,Tuesday,winter,0,58.0,74.0,6.0
347,2019-01-15 11:00:00,2038.076504882537,2019,1,15,11,Tuesday,winter,0,61.0,65.0,6.0
348,2019-01-15 12:00:00,2090.251263060244,2019,1,15,12,Tuesday,winter,0,62.0,60.0,8.0
349,2019-01-15 13:00:00,1842.1978155285417,2019,1,15,13,Tuesday,winter,0,61.0,65.0,8.0
350,2019-01-15 14:00:00,1778.2953872362136,2019,1,15,14,Tuesday,winter,0,61.0,72.0,13.0
351,2019-01-15 15:00:00,1846.5230678805772,2019,1,15,15,Tuesday,winter,0,61.0,78.0,13.0
352,2019-01-15 16:00:00,1763.037918062094,2019,1,15,16,Tuesday,winter,0,61.0,76.5,12.0
353,2019-01-15 17:00:00,2300.962598019977,2019,1,15,17,Tuesday,winter,0,61.0,75.0,9.0
354,2019-01-15 18:00:00,2497.4988289458056,2019,1,15,18,Tuesday,winter,0,62.0,70.0,10.0
355,2019-01-15 19:00:00,2551.619476060828,2019,1,15,19,Tuesday,winter,0,62.0,70.0,8.0
356,2019-01-15 20:00:00,2510.905558636179,2019,1,15,20,Tuesday,winter,0,61.0,75.0,15.5
357,2019-01-15 21:00:00,2357.148176961749,2019,1,15,21,Tuesday,winter,0,61.0,78.0,13.5
358,2019-01-15 22:00:00,2002.2216408014149,2019,1,15,22,Tuesday,winter,0,61.5,76.5,10.5
359,2019-01-15 23:00:00,2481.0734348351684,2019,1,15,23,Tuesday,winter,0,62.169377330142076,77.52168851996323,11.25
360,2019-01-16 00:00:00,2149.40961070595,2019,1,16,0,Wednesday,winter,0,62.0,75.0,10.0
361,2019-01-16 01:00:00,2217.7967702613087,2019,1,16,1,Wednesday,winter,0,59.25,88.0,11.0
362,2019-01-16 02:00:00,2776.950294556777,2019,1,16,2,Wednesday,winter,0,59.0,88.5,9.0
363,2019-01-16 03:00:00,2162.464503503157,2019,1,16,3,Wednesday,winter,0,59.0,83.0,8.0
364,2019-01-16 04:00:00,2720.595293568948,2019,1,16,4,Wednesday,winter,0,59.0,82.0,6.5
365,2019-01-16 05:00:00,2612.13011904146,2019,1,16,5,Wednesday,winter,0,59.0,81.0,3.0
366,2019-01-16 06:00:00,2430.0205578123137,2019,1,16,6,Wednesday,winter,0,59.5,78.0,6.5
367,2019-01-16 07:00:00,2172.723541827502,2019,1,16,7,Wednesday,winter,0,61.0,70.0,9.5
368,2019-01-16 08:00:00,2814.7806669966244,2019,1,16,8,Wednesday,winter,0,62.0,67.0,6.0
369,2019-01-16 09:00:00,2067.248373036061,2019,1,16,9,Wednesday,winter,0,63.5,60.5,5.0
370,2019-01-16 10:00:00,2025.038303637744,2019,1,16,10,Wednesday,winter,0,64.0,59.0,8.0
371,2019-01-16 11:00:00,2173.1316167595787,2019,1,16,11,Wednesday,winter,0,64.0,58.0,7.0
372,2019-01-16 12:00:00,2077.9722657267953,2019,1,16,12,Wednesday,winter,0,64.0,68.0,5.0
373,2019-01-16 13:00:00,1810.1706965276217,2019,1,16,13,Wednesday,winter,0,64.0,68.0,7.0
374,2019-01-16 14:00:00,1741.088156251823,2019,1,16,14,Wednesday,winter,0,69.0,47.0,8.0
375,2019-01-16 15:00:00,1734.2610143030124,2019,1,16,15,Wednesday,winter,0,69.0,45.0,3.0
376,2019-01-16 16:00:00,1777.203678625771,2019,1,16,16,Wednesday,winter,0,66.5,54.0,6.5
377,2019-01-16 17:00:00,1905.333447414073,2019,1,16,17,Wednesday,winter,0,63.0,75.0,3.0
378,2019-01-16 18:00:00,2284.6852353948334,2019,1,16,18,Wednesday,winter,0,63.0,81.66666666666667,1.0
379,2019-01-16 19:00:00,2445.867612711845,2019,1,16,19,Wednesday,winter,0,63.0,81.0,4.0
380,2019-01-16 20:00:00,2425.0160367785343,2019,1,16,20,Wednesday,winter,0,63.0,81.5,3.5
381,2019-01-16 21:00:00,2316.463331781721,2019,1,16,21,Wednesday,winter,0,63.0,81.0,3.0
382,2019-01-16 22:00:00,1989.8760505964767,2019,1,16,22,Wednesday,winter,0,63.0,79.5,2.5
383,2019-01-16 23:00:00,2585.519703725409,2019,1,16,23,Wednesday,winter,0,61.996268705960546,79.53180646746368,0.0
384,2019-01-17 00:00:00,2225.070805513026,2019,1,17,0,Thursday,winter,0,61.333333333333336,81.0,0.0
385,2019-01-17 01:00:00,2435.562259445778,2019,1,17,1,Thursday,winter,0,62.0,75.0,5.0
386,2019-01-17 02:00:00,2626.7705372231703,2019,1,17,2,Thursday,winter,0,61.0,75.0,5.0
387,2019-01-17 03:00:00,2739.278501960211,2019,1,17,3,Thursday,winter,0,61.0,72.5,5.5
388,2019-01-17 04:00:00,2794.937169101285,2019,1,17,4,Thursday,winter,0,61.0,70.0,4.5
389,2019-01-17 05:00:00,2792.9985758631915,2019,1,17,5,Thursday,winter,0,60.5,71.0,6.0
390,2019-01-17 06:00:00,2625.2924253881856,2019,1,17,6,Thursday,winter,0,60.666666666666664,70.66666666666667,6.0
391,2019-01-17 07:00:00,2651.8881086067017,2019,1,17,7,Thursday,winter,0,61.0,72.0,5.0
392,2019-01-17 08:00:00,2521.7923026693643,2019,1,17,8,Thursday,winter,0,61.0,73.5,7.0
393,2019-01-17 09:00:00,2501.546737799841,2019,1,17,9,Thursday,winter,0,62.0,75.0,8.0
394,2019-01-17 10:00:00,1833.0374282203304,2019,1,17,10,Thursday,winter,0,62.333333333333336,76.0,9.333333333333334
395,2019-01-17 11:00:00,2541.931015538178,2019,1,17,11,Thursday,winter,0,61.5,83.5,12.0
396,2019-01-17 12:00:00,1781.213933492112,2019,1,17,12,Thursday,winter,0,61.0,89.0,12.666666666666666
397,2019-01-17 13:00:00,1713.3901519773915,2019,1,17,13,Thursday,winter,0,61.0,90.0,10.666666666666666
398,2019-01-17 14:00:00,1952.5044429100624,2019,1,17,14,Thursday,winter,0,61.0,90.0,11.0
399,2019-01-17 15:00:00,1809.817130625691,2019,1,17,15,Thursday,winter,0,61.2,91.8,8.4
400,2019-01-17 16:00:00,1715.9549898527391,2019,1,17,16,Thursday,winter,0,62.333333333333336,92.33333333333333,9.333333333333334
401,2019-01-17 17:00:00,2261.033673854023,2019,1,17,17,Thursday,winter,0,62.0,93.0,7.5
402,2019-01-17 18:00:00,2451.734302309292,2019,1,17,18,Thursday,winter,0,62.0,93.0,5.0
403,2019-01-17 19:00:00,2429.9294931840377,2019,1,17,19,Thursday,winter,0,62.0,90.0,13.0
404,2019-01-17 20:00:00,2379.822502400358,2019,1,17,20,Thursday,winter,0,61.5,91.5,8.5
405,2019-01-17 21:00:00,2545.568182055613,2019,1,17,21,Thursday,winter,0,61.0,92.0,6.666666666666667
406,2019-01-17 22:00:00,2010.1484372194575,2019,1,17,22,Thursday,winter,0,60.5,91.5,6.5
407,2019-01-17 23:00:00,2012.8849539076216,2019,1,17,23,Thursday,winter,0,59.91798268484731,86.2868719909385,1.6666666666666667
408,2019-01-18 00:00:00,2103.8936898372353,2019,1,18,0,Friday,winter,0,60.333333333333336,85.0,0.0
409,2019-01-18 01:00:00,2339.6271265994615,2019,1,18,1,Friday,winter,0,59.0,90.0,5.0
410,2019-01-18 02:00:00,2599.0339507541185,2019,1,18,2,Friday,winter,0,59.0,90.0,0.0
411,2019-01-18 03:00:00,2510.279104639599,2019,1,18,3,Friday,winter,0,59.0,90.0,0.0
412,2019-01-18 04:00:00,2584.275690067627,2019,1,18,4,Friday,winter,0,59.0,89.66666666666667,0.8333333333333334
413,2019-01-18 05:00:00,2390.040678108293,2019,1,18,5,Friday,winter,0,58.5,90.0,1.5
414,2019-01-18 06:00:00,2214.8079945297745,2019,1,18,6,Friday,winter,0,58.0,90.0,0.0
415,2019-01-18 07:00:00,2051.9193734630667,2019,1,18,7,Friday,winter,0,59.0,90.0,0.0
416,2019-01-18 08:00:00,2631.919605785374,2019,1,18,8,Friday,winter,0,62.0,84.0,0.0
417,2019-01-18 09:00:00,2101.0001053915757,2019,1,18,9,Friday,winter,0,62.0,82.0,2.5
418,2019-01-18 10:00:00,2010.2906170495655,2019,1,18,10,Friday,winter,0,62.5,81.0,6.5
419,2019-01-18 11:00:00,1974.9258816069375,2019,1,18,11,Friday,winter,0,63.5,74.0,9.0
420,2019-01-18 12:00:00,1932.3594279987276,2019,1,18,12,Friday,winter,0,63.0,74.0,9.0
421,2019-01-18 13:00:00,1860.68948540663,2019,1,18,13,Friday,winter,0,63.5,75.5,9.5
422,2019-01-18 14:00:00,1792.1552420915689,2019,1,18,14,Friday,winter,0,64.0,70.0,10.0
423,2019-01-18 15:00:00,1779.499068549934,2019,1,18,15,Friday,winter,0,63.0,73.0,11.0
424,2019-01-18 16:00:00,1825.885411062462,2019,1,18,16,Friday,winter,0,62.5,74.0,10.5
425,2019-01-18 17:00:00,2019.3759228676388,2019,1,18,17,Friday,winter,0,61.0,78.0,9.0
426,2019-01-18 18:00:00,2219.7434500431837,2019,1,18,18,Friday,winter,0,60.0,80.0,7.0
427,2019-01-18 19:00:00,2370.3703633211635,2019,1,18,19,Friday,winter,0,60.0,84.0,7.0
428,2019-01-18 20:00:00,2262.4523352852857,2019,1,18,20,Friday,winter,0,59.0,83.0,0.0
429,2019-01-18 21:00:00,2094.0401995442335,2019,1,18,21,Friday,winter,0,59.0,83.0,0.0
430,2019-01-18 22:00:00,1960.2452614739889,2019,1,18,22,Friday,winter,0,58.5,83.5,0.0
431,2019-01-18 23:00:00,1732.7365578207896,2019,1,18,23,Friday,winter,0,56.37314341729592,83.91976874278062,0.0
432,2019-01-19 00:00:00,2096.5387527181742,2019,1,19,0,Saturday,winter,0,55.0,87.0,0.0
433,2019-01-19 01:00:00,2249.0268154126024,2019,1,19,1,Saturday,winter,0,55.0,87.0,0.0
434,2019-01-19 02:00:00,2364.102425931418,2019,1,19,2,Saturday,winter,0,53.0,89.0,0.0
435,2019-01-19 03:00:00,2430.6947845044338,2019,1,19,3,Saturday,winter,0,53.0,86.0,3.0
436,2019-01-19 04:00:00,2440.448748924642,2019,1,19,4,Saturday,winter,0,53.0,86.0,3.0
437,2019-01-19 05:00:00,2392.951183302325,2019,1,19,5,Saturday,winter,0,53.0,86.0,5.0
438,2019-01-19 06:00:00,2265.5102954137897,2019,1,19,6,Saturday,winter,0,54.0,87.0,3.0
439,2019-01-19 07:00:00,1990.9167940374164,2019,1,19,7,Saturday,winter,0,54.0,87.0,3.0
440,2019-01-19 08:00:00,1792.9304244218947,2019,1,19,8,Saturday,winter,0,59.0,67.0,5.0
441,2019-01-19 09:00:00,1694.6322923113116,2019,1,19,9,Saturday,winter,0,65.0,59.0,5.0
442,2019-01-19 10:00:00,2046.7819153395208,2019,1,19,10,Saturday,winter,0,67.0,54.0,6.0
443,2019-01-19 11:00:00,1615.8074428898483,2019,1,19,11,Saturday,winter,0,70.0,47.0,7.0
444,2019-01-19 12:00:00,1699.8881944992615,2019,1,19,12,Saturday,winter,0,71.0,39.0,8.0
445,2019-01-19 13:00:00,1865.4813271975984,2019,1,19,13,Saturday,winter,0,73.0,37.0,9.0
446,2019-01-19 14:00:00,1996.112227589204,2019,1,19,14,Saturday,winter,0,71.0,49.0,8.0
447,2019-01-19 15:00:00,1958.621199140312,2019,1,19,15,Saturday,winter,0,71.0,42.0,9.0
448,2019-01-19 16:00:00,1842.2419187926432,2019,1,19,16,Saturday,winter,0,70.0,43.0,7.5
449,2019-01-19 17:00:00,1813.2163836771745,2019,1,19,17,Saturday,winter,0,65.0,54.0,5.0
450,2019-01-19 18:00:00,1789.199661697376,2019,1,19,18,Saturday,winter,0,64.0,58.0,3.0
451,2019-01-19 19:00:00,1817.23330327363,2019,1,19,19,Saturday,winter,0,62.0,65.0,3.0
452,2019-01-19 20:00:00,1878.44191545452,2019,1,19,20,Saturday,winter,0,61.0,60.0,3.0
453,2019-01-19 21:00:00,1930.7479681167408,2019,1,19,21,Saturday,winter,0,60.0,65.0,3.0
454,2019-01-19 22:00:00,1684.0102321201334,2019,1,19,22,Saturday,winter,0,60.0,63.5,3.0
455,2019-01-19 23:00:00,2192.635750190595,2019,1,19,23,Saturday,winter,0,57.62691264967731,71.0651997657354,0.0
456,2019-01-20 00:00:00,1879.6215269067704,2019,1,20,0,Sunday,winter,0,57.0,72.0,0.0
457,2019-01-20 01:00:00,1985.303280905056,2019,1,20,1,Sunday,winter,0,56.0,75.0,0.0
458,2019-01-20 02:00:00,2512.3005052905996,2019,1,20,2,Sunday,winter,0,55.0,74.0,0.0
459,2019-01-20 03:00:00,1653.4539263258114,2019,1,20,3,Sunday,winter,0,54.0,77.0,0.0
460,2019-01-20 04:00:00,2475.7274187085486,2019,1,20,4,Sunday,winter,0,54.0,77.0,0.0
461,2019-01-20 05:00:00,2419.7233927820507,2019,1,20,5,Sunday,winter,0,54.0,75.0,0.0
462,2019-01-20 06:00:00,2275.1168496381897,2019,1,20,6,Sunday,winter,0,54.0,75.0,3.0
463,2019-01-20 07:00:00,2117.637023660763,2019,1,20,7,Sunday,winter,0,57.0,67.0,0.0
464,2019-01-20 08:00:00,2520.190660053745,2019,1,20,8,Sunday,winter,0,60.0,60.0,0.0
465,2019-01-20 09:00:00,1691.7238204033156,2019,1,20,9,Sunday,winter,0,65.0,49.0,0.0
466,2019-01-20 10:00:00,1834.696746535671,2019,1,20,10,Sunday,winter,0,66.5,45.5,1.5
467,2019-01-20 11:00:00,1670.673103069851,2019,1,20,11,Sunday,winter,0,70.0,35.0,5.0
468,2019-01-20 12:00:00,1613.4441943131455,2019,1,20,12,Sunday,winter,0,69.0,36.0,6.0
469,2019-01-20 13:00:00,1758.0247407284194,2019,1,20,13,Sunday,winter,0,69.0,44.0,6.0
470,2019-01-20 14:00:00,1739.036828350787,2019,1,20,14,Sunday,winter,0,66.0,54.0,5.0
471,2019-01-20 15:00:00,1673.5802547818278,2019,1,20,15,Sunday,winter,0,68.0,49.0,7.0
472,2019-01-20 16:00:00,1697.4770564695634,2019,1,20,16,Sunday,winter,0,65.5,62.0,3.5
473,2019-01-20 17:00:00,1942.1282003275528,2019,1,20,17,Sunday,winter,0,63.0,73.0,0.0
474,2019-01-20 18:00:00,1836.619613629622,2019,1,20,18,Sunday,winter,0,62.0,78.0,6.0
475,2019-01-20 19:00:00,1830.2076961208536,2019,1,20,19,Sunday,winter,0,61.0,84.0,0.0
476,2019-01-20 20:00:00,1857.7678471226948,2019,1,20,20,Sunday,winter,0,61.0,84.0,0.0
477,2019-01-20 21:00:00,1807.52676166855,2019,1,20,21,Sunday,winter,0,61.0,87.0,2.5
478,2019-01-20 22:00:00,1743.1361975909676,2019,1,20,22,Sunday,winter,0,61.5,83.5,2.5
479,2019-01-20 23:00:00,1997.481190837867,2019,1,20,23,Sunday,winter,0,59.78677833761151,86.15721296546268,10.0
480,2019-01-21 00:00:00,2276.466254726193,2019,1,21,0,Monday,winter,1,60.0,84.0,7.0
481,2019-01-21 01:00:00,2489.4296050589096,2019,1,21,1,Monday,winter,0,60.0,84.0,8.0
482,2019-01-21 02:00:00,2663.5576500587267,2019,1,21,2,Monday,winter,0,60.5,79.0,9.0
483,2019-01-21 03:00:00,2753.201148131886,2019,1,21,3,Monday,winter,0,60.0,72.0,15.0
484,2019-01-21 04:00:00,2813.116328102669,2019,1,21,4,Monday,winter,0,59.333333333333336,69.66666666666667,13.666666666666666
485,2019-01-21 05:00:00,2797.7165592173,2019,1,21,5,Monday,winter,0,59.0,64.0,13.0
486,2019-01-21 06:00:00,2479.704086950762,2019,1,21,6,Monday,winter,0,58.0,56.0,13.0
487,2019-01-21 07:00:00,2138.090038145625,2019,1,21,7,Monday,winter,0,58.0,56.0,11.0
488,2019-01-21 08:00:00,1862.1625012383315,2019,1,21,8,Monday,winter,0,60.0,52.0,10.0
489,2019-01-21 09:00:00,1805.1421749836568,2019,1,21,9,Monday,winter,0,61.0,52.0,10.0
490,2019-01-21 10:00:00,1842.298016382676,2019,1,21,10,Monday,winter,0,62.0,45.0,12.0
491,2019-01-21 11:00:00,1983.1143068575352,2019,1,21,11,Monday,winter,0,62.0,40.0,14.0
492,2019-01-21 12:00:00,1846.934747349963,2019,1,21,12,Monday,winter,0,62.0,44.0,14.0
493,2019-01-21 13:00:00,1822.008863635222,2019,1,21,13,Monday,winter,0,62.0,43.0,14.0
494,2019-01-21 14:00:00,1754.5047269915003,2019,1,21,14,Monday,winter,0,62.0,46.0,14.0
495,2019-01-21 15:00:00,1796.268159321616,2019,1,21,15,Monday,winter,0,61.0,50.0,13.0
496,2019-01-21 16:00:00,1742.000871634402,2019,1,21,16,Monday,winter,0,60.5,51.5,13.5
497,2019-01-21 17:00:00,2070.529852909078,2019,1,21,17,Monday,winter,0,59.0,58.0,11.0
498,2019-01-21 18:00:00,2132.74929633434,2019,1,21,18,Monday,winter,0,59.0,54.0,6.0
499,2019-01-21 19:00:00,2067.909093299519,2019,1,21,19,Monday,winter,0,59.0,56.0,9.0
500,2019-01-21 20:00:00,2040.7443965623563,2019,1,21,20,Monday,winter,0,59.0,62.0,8.0
501,2019-01-21 21:00:00,1903.720042874027,2019,1,21,21,Monday,winter,0,58.0,70.0,3.0
502,2019-01-21 22:00:00,1877.1966127312528,2019,1,21,22,Monday,winter,0,57.0,67.5,4.0
503,2019-01-21 23:00:00,2456.360334698054,2019,1,21,23,Monday,winter,0,54.29075236047004,65.69941073961604,0.0
